Report Date,Route,Time,Day,Location,Incident,Delay,Gap,Direction,Vehicle
07-Dec-19,87,10:48:00 PM,Saturday,Main station,Utilized Off Route,10,20,N/B,3128
07-Dec-19,34,10:50:00 PM,Saturday,Kennedy Stn,Utilized Off Route,9,18,E/B,8753
07-Dec-19,102,10:50:00 PM,Saturday,WAST,Utilized Off Route,10,20,E/B,8581
07-Dec-19,130,10:56:00 PM,Saturday,Hupfield and Sewells,Vision,30,60,W/B,3544
07-Dec-19,28,11:00:00 PM,Saturday,Davisville Station,Mechanical,20,40,E/B,1516
07-Dec-19,32,11:06:00 PM,Saturday,eglinton station,Utilized Off Route,10,20,W/B,1043
07-Dec-19,109,11:30:00 PM,Saturday,Lawrene West Station,Mechanical,24,48,N/B,8391
08-Dec-19,95,1:09:00 AM,Sunday,Ellsemere and Mccowan,Mechanical,12,24,N/B,3417
08-Dec-19,24,1:20:00 AM,Sunday,Victoria Park station,Utilized Off Route,10,20,N/B,8527
08-Dec-19,320,1:50:00 AM,Sunday,Yonge and Dundas,Diversion,40,44,N/B,
08-Dec-19,320,2:00:00 AM,Sunday,Queens quay to Bloor,General Delay,12,16,B/W,
08-Dec-19,307,4:00:00 AM,Sunday,Route 307,General Delay,20,50,B/W,
08-Dec-19,320,4:33:00 AM,Sunday,Yonge/Eglinton,Emergency Services,15,30,N/B,1372
08-Dec-19,36,5:15:00 AM,Sunday,Arrow garage POD Finch and Arrow,Late Leaving Garage - Operator,11,22,W/B,3341
08-Dec-19,320,5:24:00 AM,Sunday,Steeles/Yonge,Mechanical,15,30,S/B,8855
08-Dec-19,320,5:47:00 AM,Sunday,Steeles/Yonge,Late Leaving Garage - Mechanical,3,7,S/B,8880
08-Dec-19,300,6:00:00 AM,Sunday,300- BLOOR NIGHT BUS,General Delay,20,32,B/W,
08-Dec-19,300,6:20:00 AM,Sunday,EAST MALL/ BLOOR,Late Leaving Garage - Management,5,15,E/B,1012
08-Dec-19,307,7:14:00 AM,Sunday,Greenwin Village and Bathurst,Mechanical,15,45,W/B,8175
08-Dec-19,116,7:25:00 AM,Sunday,Morningside and staines,Late Leaving Garage - Mechanical,10,20,S/B,8882
08-Dec-19,131,7:25:00 AM,Sunday,Morningside,Late Leaving Garage - Mechanical,26,32,E/B,3481
08-Dec-19,104,7:45:00 AM,Sunday,Wilson Station,Late Leaving Garage - Mechanical,26,32,N/B,8394
08-Dec-19,905,7:50:00 AM,Sunday,Scarborough Loop,Late Leaving Garage - Operator,13,26,W/B,8735
08-Dec-19,62,7:55:00 AM,Sunday,Broadview Station,Late Leaving Garage - Mechanical,20,40,E/B,8495
08-Dec-19,47,7:55:00 AM,Sunday,York Dale Station,Late Leaving Garage - Operator,20,40,S/B,1077
08-Dec-19,79,7:58:00 AM,Sunday,Pine at Lawrence,Late Leaving Garage - Mechanical,20,40,S/B,1045
08-Dec-19,16,8:00:00 AM,Sunday,Warden Station to Scarborough Town Center,General Delay,14,31,B/W,
08-Dec-19,78,8:00:00 AM,Sunday,Entire route,General Delay,15,30,S/B,
08-Dec-19,24,8:09:00 AM,Sunday,Victoria Park/Huntingwood Dr,Mechanical,9,19,N/B,8501
08-Dec-19,84,8:10:00 AM,Sunday,Sheppard-Yonge Station,Late Leaving Garage - Mechanical,10,20,W/B,3363
08-Dec-19,37,8:25:00 AM,Sunday,Islington Station,Utilized Off Route,12,24,N/B,8024
08-Dec-19,80,8:27:00 AM,Sunday,Sherway Gardens,Late Leaving Garage - Mechanical,24,48,E/B,8454
08-Dec-19,935,8:27:00 AM,Sunday,Pioneer Village,Mechanical,10,20,S/B,3351
08-Dec-19,68,8:30:00 AM,Sunday,Warden Station to Angus Glenn,General Delay,11,44,B/W,
08-Dec-19,307,8:33:00 AM,Sunday,Bathurst and Wilson,Mechanical,20,32,N/B,1355
08-Dec-19,307,8:37:00 AM,Sunday,Wilson and  Collinson,Investigation,20,32,W/B,1355
08-Dec-19,95,8:40:00 AM,Sunday,Scarborough college loop,Mechanical,20,40,S/B,1400
08-Dec-19,123,8:48:00 AM,Sunday,N Queen/The East Mall,Investigation,20,40,W/B,8039
08-Dec-19,17,8:48:00 AM,Sunday,Warden and Steeles,Mechanical,14,28,S/B,8592
08-Dec-19,36,8:56:00 AM,Sunday,FWSN,Late Leaving Garage - Mechanical,7,14,W/B,3349
08-Dec-19,85,10:00:00 AM,Sunday,Don Mills Station - Rouge Hill Go,General Delay,20,30,B/W,
08-Dec-19,123,10:20:00 AM,Sunday,Sherway gardens,Mechanical,20,40,S/B,7972
08-Dec-19,54,10:28:00 AM,Sunday,Eglinton Station,Late Leaving Garage - Mechanical,16,32,E/B,8907
08-Dec-19,82,10:30:00 AM,Sunday,Glen and Roxborough,General Delay,10,10,E/B,8218
08-Dec-19,53,11:03:00 AM,Sunday,PAMK,Mechanical,9,18,W/B,1385
08-Dec-19,11,11:20:00 AM,Sunday,DAVISVILLE STATION,Mechanical,30,60,N/B,8122
08-Dec-19,189,11:42:00 AM,Sunday,Gunns Loop,Investigation,10,20,S/B,8091
08-Dec-19,102,11:51:00 AM,Sunday,Markham and Ellesmere,Diversion,33,43,S/B,3116
08-Dec-19,85,11:51:00 AM,Sunday,Toronto Zoo,Late Leaving Garage - Operator,11,22,W/B,1245
08-Dec-19,47,11:54:00 AM,Sunday,Yorkdale stn,Investigation,20,40,S/B,1077
08-Dec-19,23,12:00:00 PM,Sunday,23 Dawes Route,General Delay,10,20,B/W,
08-Dec-19,67,12:00:00 PM,Sunday,65 Parliament  Route,General Delay,8,15,B/W,
08-Dec-19,64,12:00:00 PM,Sunday,64 Main Route,General Delay,10,20,B/W,
08-Dec-19,25,12:00:00 PM,Sunday,25 Don Mills Route- All Branch,General Delay,10,19,B/W,
08-Dec-19,67,12:00:00 PM,Sunday,67 Pharmacy,General Delay,17,32,B/W,
08-Dec-19,985,12:00:00 PM,Sunday,Progress and Brimley,Investigation,15,30,W/B,9066
08-Dec-19,84,12:00:00 PM,Sunday,Weston Rd at Bradstock Rd to Sheppard West Station,General Delay,15,25,B/W,
08-Dec-19,925,12:00:00 PM,Sunday,925 Don Mills Express Route,General Delay,10,20,B/W,
08-Dec-19,85,12:02:00 PM,Sunday,Don Mills Station,Mechanical,5,10,E/B,1710
08-Dec-19,29,12:10:00 PM,Sunday,South of Bloor at Croatia,Diversion,4,8,S/B,
08-Dec-19,29,12:38:00 PM,Sunday,Bloor and Dufferin,Utilized Off Route,4,8,S/B,9144
08-Dec-19,711,12:40:00 PM,Sunday,Eglinton station,Utilized Off Route,1,1,S/B,8384
08-Dec-19,24,12:45:00 PM,Sunday,Victoria Park Station,Late Leaving Garage - Mechanical,7,14,N/B,8510
08-Dec-19,52,12:47:00 PM,Sunday,Dixon Rd at Islington Ave,Mechanical,20,40,W/B,8323
08-Dec-19,35,1:00:00 PM,Sunday,Entire route,General Delay,10,20,S/B,
08-Dec-19,935,1:00:00 PM,Sunday,Entire route,General Delay,10,20,S/B,
08-Dec-19,95,1:30:00 PM,Sunday,York Mills to Kingston Road Loop,General Delay,20,44,B/W,
08-Dec-19,97,1:30:00 PM,Sunday,Davisville Station to Hilda/Steeles,General Delay,20,30,nbw,
08-Dec-19,100,1:36:00 PM,Sunday,Concorde Place and Wynford,Mechanical,8,17,N/B,8758
08-Dec-19,53,1:55:00 PM,Sunday,Yonge and steeles,Investigation,7,14,S/B,1509
08-Dec-19,80,1:56:00 PM,Sunday,Kipling and Queensway,Diversion,54,102,B/W,
08-Dec-19,37,1:56:00 PM,Sunday,Islington Station,Mechanical,12,24,N/B,8027
08-Dec-19,63,2:00:00 PM,Sunday,Eglinton west stn,Mechanical,6,13,S/B,8383
08-Dec-19,17,2:00:00 PM,Sunday,Birchmount,General Delay,18,18,S/B,
08-Dec-19,16,2:06:00 PM,Sunday,Warden station,Mechanical,0,0,N/B,8579
08-Dec-19,32,2:44:00 PM,Sunday,Trathwey and Black Creek,Diversion,10,20,S/B,
08-Dec-19,985,3:00:00 PM,Sunday,Don Mills stn to Scarborough town centre,General Delay,10,20,B/W,
08-Dec-19,5,3:00:00 PM,Sunday,On route,General Delay,30,30,B/W,
08-Dec-19,104,3:00:00 PM,Sunday,Sheppard West Stn to Wilson Stn,General Delay,1,1,B/W,
08-Dec-19,89,3:10:00 PM,Sunday,Weston rd and Eglinton,Mechanical,10,20,N/B,1104
08-Dec-19,127,3:20:00 PM,Sunday,Spadina stn,Mechanical,20,40,W/B,1417
08-Dec-19,106,3:21:00 PM,Sunday,Sheppard West Stn,Mechanical,10,20,W/B,1309
08-Dec-19,165,3:30:00 PM,Sunday,wilson and jane,Mechanical,8,17,W/B,3348
08-Dec-19,7,3:43:00 PM,Sunday,St. Clair and Bathrust,Utilized Off Route,8,16,N/B,8160
08-Dec-19,96,3:44:00 PM,Sunday,carrier loop,Emergency Services,12,24,E/B,3284
08-Dec-19,29,4:10:00 PM,Sunday,Wilson Stn,Mechanical,4,9,S/B,9030
08-Dec-19,53,4:20:00 PM,Sunday,Passmore and Markham,Diversion,5,10,E/B,0
08-Dec-19,51,5:05:00 PM,Sunday,Leslie at Sheppard,Mechanical,24,48,S/B,8200
08-Dec-19,91,5:14:00 PM,Sunday,Woodbine station,Utilized Off Route,24,48,S/B,8527
08-Dec-19,24,5:15:00 PM,Sunday,Victoria Park station,Mechanical,11,14,S/B,3162
08-Dec-19,780,5:20:00 PM,Sunday,Pape station,Utilized Off Route,1,1,S/B,8691
08-Dec-19,35,5:40:00 PM,Sunday,Jane and Sheppard,Investigation,10,20,S/B,3255
08-Dec-19,60,5:55:00 PM,Sunday,Yonge and Cummer,Mechanical,10,20,W/B,3216
08-Dec-19,133,6:04:00 PM,Sunday,Morningside and Finch,Mechanical,10,20,S/B,1679
08-Dec-19,927,6:15:00 PM,Sunday,HWY 27 south of Rexdale,Diversion,55,65,S/B,
08-Dec-19,133,6:17:00 PM,Sunday,Morningside and Finch,Mechanical,10,20,S/B,3463
08-Dec-19,9,6:39:00 PM,Sunday,Warden station,Investigation,22,45,S/B,8948
08-Dec-19,65,6:45:00 PM,Sunday,65 Parliament route,General Delay,8,16,B/W,
08-Dec-19,900,6:55:00 PM,Sunday,427 and Dundas Street.,Mechanical,25,50,N/B,8002
08-Dec-19,29,7:00:00 PM,Sunday,dufferin and bloor,Diversion,20,28,B/W,
08-Dec-19,29,7:00:00 PM,Sunday,Bloor and Differin,Mechanical,8,16,N/B,9036
08-Dec-19,29,7:10:00 PM,Sunday,NB on Dufferin at Bloor,Investigation,8,16,S/B,9010
08-Dec-19,86,8:09:00 PM,Sunday,Kingston Road and Celeste Dr,Investigation,9,18,W/B,8832
08-Dec-19,71,8:15:00 PM,Sunday,Industry St. @ Mount Dennis,Mechanical,15,30,S/B,1345
08-Dec-19,32,8:57:00 PM,Sunday,dufferin and eglinton,Investigation,10,20,W/B,1071
08-Dec-19,47,9:02:00 PM,Sunday,LANSDOWNE and Queen,Mechanical,20,40,N/B,1080
08-Dec-19,32,9:07:00 PM,Sunday,dufferin and eglinton,Investigation,10,20,E/B,1378
08-Dec-19,900,9:21:00 PM,Sunday,AIRPORT EXP - Kipling Station,Mechanical,9,18,N/B,8010
08-Dec-19,52,9:27:00 PM,Sunday,Lawerence Station,Mechanical,20,40,W/B,8328
08-Dec-19,38,9:29:00 PM,Sunday,STC,Mechanical,12,24,E/B,1200
08-Dec-19,130,10:00:00 PM,Sunday,Sewells and Hupfield,Investigation,30,60,W/B,1397
08-Dec-19,47,10:59:00 PM,Sunday,Earlscourt Loop,Mechanical,20,40,N/B,1077
09-Dec-19,34,12:19:00 AM,Monday,Eglinton stn,Emergency Services,11,22,E/B,8874
09-Dec-19,63,12:50:00 AM,Monday,eglinton west station,Mechanical,10,20,S/B,8206
09-Dec-19,96,1:02:00 AM,Monday,york mills station,Investigation,8,17,W/B,3308
09-Dec-19,116,1:40:00 AM,Monday,Morningside and Nightstar,Mechanical,10,20,W/B,8900
09-Dec-19,52,2:15:00 AM,Monday,Lawrence & Bathurst,Mechanical,20,33,W/B,8310
09-Dec-19,12,2:35:00 AM,Monday,Neil McNeil H.S.,Late Leaving Garage - Mechanical,4,4,W/B,3143
09-Dec-19,927,4:45:00 AM,Monday,STEELES AND MARTINGROVE,Late Leaving Garage - Management,26,,S/B,3178
09-Dec-19,34,5:00:00 AM,Monday,Eglinton Yard,Mechanical,1,1,ob,8833
09-Dec-19,113,5:05:00 AM,Monday,Birchmount Garage,Late Leaving Garage - Mechanical,10,1,OB,3101
09-Dec-19,36,5:13:00 AM,Monday,Finch/Arrow,Late Leaving Garage - Mechanical,28,30,N/B,3271
09-Dec-19,111,5:13:00 AM,Monday,MARTINGROVE AND EGLINTON,Late Leaving Garage - Mechanical,14,28,S/B,7962
09-Dec-19,95,5:14:00 AM,Monday,york mills stan,Late Leaving Garage - Operator,11,41,E/B,
09-Dec-19,34,5:18:00 AM,Monday,EGLINTON STATION,Mechanical,8,26,E/B,8805
09-Dec-19,102,5:20:00 AM,Monday,Birchmount Yard,Mechanical,1,1,OB,8540
09-Dec-19,116,5:21:00 AM,Monday,Eglinton Yard,Mechanical,1,1,ob,8736
09-Dec-19,25,5:23:00 AM,Monday,Eglinton Yard,Mechanical,1,1,ob,8669
09-Dec-19,25,5:24:00 AM,Monday,Eglinton Yard,Mechanical,1,1,ob,8710
09-Dec-19,17,5:27:00 AM,Monday,Birchmount Garage,Mechanical,1,1,OB,8484
09-Dec-19,133,5:30:00 AM,Monday,Scarborough Town Centre,Diversion,20,40,E/B,3536
09-Dec-19,134,5:40:00 AM,Monday,Scarborough Town Center,Diversion,18,36,E/B,9099
09-Dec-19,49,5:40:00 AM,Monday,WESTMALL AND QUEENSWAY,Mechanical,15,,S/B,8016
09-Dec-19,503,5:42:00 AM,Monday,Birchmount Garage,Mechanical,1,1,OB,8518
09-Dec-19,12,5:43:00 AM,Monday,Birchmont Garage,Late Leaving Garage - Management,23,1,OB,8514
09-Dec-19,17,5:43:00 AM,Monday,Birchmount Garage,Mechanical,1,1,OB,8400
09-Dec-19,40,5:44:00 AM,Monday,Kipling Station,Mechanical,16,35,E/B,8087
09-Dec-19,989,5:50:00 AM,Monday,KEELE STN,Late Leaving Garage - Operator,24,,N/B,1036
09-Dec-19,131,5:50:00 AM,Monday,Scarborough Town Centre,Diversion,9,18,E/B,
09-Dec-19,132,6:00:00 AM,Monday,Scarborough Town Center,Diversion,12,24,E/B,1531
09-Dec-19,130,6:00:00 AM,Monday,Scarborough Town Center,Diversion,20,40,E/B,3532
09-Dec-19,129,6:00:00 AM,Monday,Scarborough Town Centre,Diversion,6,12,N/B,3459
09-Dec-19,104,6:02:00 AM,Monday,Wilson garage,Late Leaving Garage - Mechanical,16,32,E/B,1290
09-Dec-19,34,6:04:00 AM,Monday,EGLINTON STATION,Late Leaving Garage - Mechanical,6,12,E/B,8712
09-Dec-19,9,6:06:00 AM,Monday,POD Bellamy & East Park,Investigation,17,34,S/B,8513
09-Dec-19,503,6:08:00 AM,Monday,Birchmount Garage,Late Leaving Garage - Management,10,1,OB,8502
09-Dec-19,69,6:10:00 AM,Monday,Birchmount Garage,Mechanical,1,1,OB,8493
09-Dec-19,69,6:10:00 AM,Monday,Birchmount Garage,Mechanical,1,1,OB,9203
09-Dec-19,986,6:11:00 AM,Monday,Meadowvale Loop,Mechanical,5,10,W/B,8773
09-Dec-19,36,6:11:00 AM,Monday,FWSN,Late Leaving Garage - Mechanical,5,10,W/B,9109
09-Dec-19,72,6:11:00 AM,Monday,Birchmount Garage,Mechanical,1,1,OB,8530
09-Dec-19,56,6:22:00 AM,Monday,Donlands,Mechanical,10,20,N/B,8380
09-Dec-19,985,6:31:00 AM,Monday,Malvern Division,Late Leaving Garage - Mechanical,3,6,E/B,9080
09-Dec-19,108,6:32:00 AM,Monday,Pioneer Village Station,Mechanical,15,30,S/B,3499
09-Dec-19,25,6:40:00 AM,Monday,Pape Station,Mechanical,5,10,B/W,8624
09-Dec-19,902,6:42:00 AM,Monday,Birchmount Garage,Mechanical,1,1,OB,9212
09-Dec-19,51,6:45:00 AM,Monday,Leslie and Sheppard,Diversion,20,0,S/B,8323
09-Dec-19,935,6:54:00 AM,Monday,Pioneer Village Stn,Late Leaving Garage - Mechanical,7,14,S/B,3221
09-Dec-19,954,6:57:00 AM,Monday,Lawrence RT,Late Leaving Garage - Management,9,18,E/B,8931
09-Dec-19,31,6:58:00 AM,Monday,Eastern Ave and Knox Ave,Mechanical,15,30,N/B,8962
09-Dec-19,64,7:00:00 AM,Monday,64 Main Route,General Delay,10,20,B/W,
09-Dec-19,144,7:00:00 AM,Monday,144 Downtown Don Valley Express,General Delay,15,30,B/W,
09-Dec-19,143,7:00:00 AM,Monday,143 Downtown Beach Express Route,General Delay,15,30,B/W,
09-Dec-19,989,7:10:00 AM,Monday,STEELES AND OLD WESTON,Mechanical,15,30,S/B,1036
09-Dec-19,60,7:17:00 AM,Monday,Signal Hill,Utilized Off Route,1,1,E/B,3355
09-Dec-19,45,7:25:00 AM,Monday,Kipling sn,Mechanical,6,12,N/B,8454
09-Dec-19,100,7:28:00 AM,Monday,DON MILLS & WYNFORD,Mechanical,4,8,S/B,8818
09-Dec-19,169,7:30:00 AM,Monday,Route 169,General Delay,15,35,B/W,
09-Dec-19,68,7:32:00 AM,Monday,Warden and Lawrence,Mechanical,5,11,N/B,8758
09-Dec-19,57,7:53:00 AM,Monday,Kennedy Station,Mechanical,10,20,N/B,8792
09-Dec-19,102,7:58:00 AM,Monday,Markham & Hwy 7,Diversion,17,37,S/B,
09-Dec-19,76,8:00:00 AM,Monday,Bloor to the Queensway,General Delay,12,17,B/W,
09-Dec-19,21,8:06:00 AM,Monday,Kennedy Station,Mechanical,10,20,N/B,1547
09-Dec-19,126,8:10:00 AM,Monday,Christie and Essex,Investigation,17,24,,1058
09-Dec-19,23,8:14:00 AM,Monday,195 Rexleigh Drive,Mechanical,5,11,S/B,8555
09-Dec-19,995,8:30:00 AM,Monday,York Mills Station to University of Toronto,General Delay,25,35,B/W,
09-Dec-19,95,8:30:00 AM,Monday,York Mills Station to Kingston Road Loop,General Delay,23,31,B/W,
09-Dec-19,945,8:36:00 AM,Monday,Kipling stn,Mechanical,7,12,N/B,8037
09-Dec-19,52,8:50:00 AM,Monday,scarlett and lawrence,Investigation,15,30,E/B,8115
09-Dec-19,96,9:41:00 AM,Monday,Albion and Weston Rd,Emergency Services,24,48,E/B,3707
09-Dec-19,112,10:15:00 AM,Monday,Kipling stn,Mechanical,20,40,N/B,7917
09-Dec-19,939,10:30:00 AM,Monday,Finch at Bathurst,Emergency Services,8,16,E/B,1332
09-Dec-19,54,11:06:00 AM,Monday,Lawrence and Kingston Road,Investigation,12,24,W/B,8808
09-Dec-19,70,11:16:00 AM,Monday,O'Conner and Sunrise,Mechanical,18,36,S/B,8741
09-Dec-19,79,11:45:00 AM,Monday,Pine / Lawrence,Mechanical,23,45,S/B,1050
09-Dec-19,16,11:56:00 AM,Monday,McCowan and Lawrence,Mechanical,,,N/B,8521
09-Dec-19,939,12:00:00 PM,Monday,939 Finch Express -All Branch,General Delay,14,28,B/W,1663
09-Dec-19,39,12:00:00 PM,Monday,39 Finch Route-All Banch,General Delay,16,32,B/W,1313
09-Dec-19,160,12:17:00 PM,Monday,Wilson stn,Mechanical,15,30,N/B,1365
09-Dec-19,60,12:23:00 PM,Monday,Steeles/Highway 27,Diversion,73,83,E/B,3597
09-Dec-19,16,12:23:00 PM,Monday,Warden station,Investigation,13,26,N/B,8521
09-Dec-19,35,12:52:00 PM,Monday,Pioneer Village Stn,Investigation,7,14,S/B,3312
09-Dec-19,935,12:55:00 PM,Monday,Jane and Weston,Mechanical,10,20,S/B,3306
09-Dec-19,25,12:57:00 PM,Monday,Don Mills Stn,Mechanical,10,20,S/B,8731
09-Dec-19,29,12:59:00 PM,Monday,St Clair,Mechanical,7,14,N/B,9016
09-Dec-19,60,1:25:00 PM,Monday,Pioneer Village Station,Mechanical,11,22,EB,3351
09-Dec-19,37,1:30:00 PM,Monday,Islington stn,Mechanical,20,40,N/B,8419
09-Dec-19,52,1:50:00 PM,Monday,lawrence west station,Utilized Off Route,7,14,W/B,1328
09-Dec-19,600,1:52:00 PM,Monday,York mills and Bay view,Utilized Off Route,1,1,W/B,1319
09-Dec-19,7,1:52:00 PM,Monday,Renee / Bathurst,Utilized Off Route,8,16,S/B,8180
09-Dec-19,90,1:55:00 PM,Monday,St. Clair West Station,Utilized Off Route,10,20,N/B,8201
09-Dec-19,106,1:55:00 PM,Monday,Sheppard west station,Utilized Off Route,8,16,N/B,8391
09-Dec-19,52,1:55:00 PM,Monday,lawrence w stn,Utilized Off Route,14,28,W/B,8326
09-Dec-19,600,1:57:00 PM,Monday,Pioneer Village Station,Utilized Off Route,1,1,S/B,3278
09-Dec-19,600,2:00:00 PM,Monday,Lawrence West Station,Utilized Off Route,1,1,S/B,8322
09-Dec-19,7,2:00:00 PM,Monday,Dupont / Bathurst,Utilized Off Route,8,16,N/B,1334
09-Dec-19,91,2:00:00 PM,Monday,Entire route,General Delay,20,35,B/W,
09-Dec-19,32,2:01:00 PM,Monday,Eglinton West Station,Utilized Off Route,11,22,N/B,1119
09-Dec-19,7,2:02:00 PM,Monday,Wilson / Bathurst,Investigation,8,16,N/B,8357
09-Dec-19,34,2:03:00 PM,Monday,Eglinton Station,Utilized Off Route,12,24,E/B,8865
09-Dec-19,600,2:04:00 PM,Monday,Eglinton Station,Utilized Off Route,1,1,N/B,1103
09-Dec-19,124,2:05:00 PM,Monday,Roe Loop,Utilized Off Route,10,20,S/B,8191
09-Dec-19,600,2:05:00 PM,Monday,Warden Station,Utilized Off Route,1,1,W/B,8409
09-Dec-19,34,2:07:00 PM,Monday,Eglinton Station,Utilized Off Route,12,24,E/B,8847
09-Dec-19,32,2:08:00 PM,Monday,Eglinton West Station,Utilized Off Route,11,22,W/B,1261
09-Dec-19,600,2:08:00 PM,Monday,St. Clair West Station,Utilized Off Route,1,1,N/B,1012
